UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
102377,21, 21,"R",5,"R",5
102377,22, 22,"R",13,"R",13
102377,24, 24,"R",23,"R",23
102377,25, 25,"R",2,"R",2
102377,26, 26,"R",13,"R",13
102377,27, 27,"R",3,"R",3
102377,28, 28,"R",30,"R",30
102377,29, 29,"R",8,"R",8
102377,32, 32,"R",4,"R",4
102377,34, 34,"R",4,"R",4
102377,36, 36,"R",2,"R",2
102377,37, 37,"R",4,"R",4
102377,39, 39,"R",13,"R",13
102377,41, 41,"R",6,"R",6
102377,42, 42,"R",10,"R",10
102377,45, 45,"R",12,"R",12
102377,47, 47,"R",37,"R",37
102377,48, 48,"R",52,"R",52
102377,49, 49,"R",1,"R",1
102377,51, 51,"R",11,"R",11
102377,53, 53,"R",3,"R",3
102377,55, 55,"R",6,"R",6
102377,57, 57,"R",1,"R",1
102377,58,999,"R",857,"R",857
102377,78, 78,"R",1,"R",1
102377,89,999,"R",1,"R",1
102377,90, 90,"R",1,"R",1
102377,99, 99,"R",859,"R",859
102429, 1,  1,"R",653,"R",483
102429,12, 12,"R",1,"R",1
102429,21, 21,"R",1,"R",1
102429,28, 28,"R",2,"R",1
102429,47, 47,"R",1,"R",1
102429,58,999,"R",658,"R",487
102429,99, 99,"R",658,"R",487
102553, 2,  2,"R",1197,"R",802
102553, 4,  4,"R",4,"R",3
102553, 5,  5,"R",1,"R",1
102553, 6,  6,"R",6,"R",4
102553, 8,  8,"R",3,"R",3
102553,12, 12,"R",4,"R",2
102553,13, 13,"R",2,"R",1
102553,15, 15,"R",3,"R",2
102553,17, 17,"R",1,"R",0
102553,18, 18,"R",2,"R",1
102553,19, 19,"R",1,"R",0
102553,20, 20,"R",2,"R",1
102553,21, 21,"R",2,"R",2
102553,24, 24,"R",2,"R",1
102553,26, 26,"R",2,"R",2
102553,27, 27,"R",1,"R",1
102553,30, 30,"R",3,"R",2
102553,31, 31,"R",2,"R",1
102553,32, 32,"R",3,"R",3
102553,35, 35,"R",1,"R",0
102553,37, 37,"R",3,"R",0
102553,39, 39,"R",2,"R",1
102553,41, 41,"R",1,"R",0
102553,45, 45,"R",1,"R",0
102553,47, 47,"R",2,"R",0
102553,48, 48,"R",9,"R",5
102553,49, 49,"R",4,"R",3
102553,51, 51,"R",5,"R",4
102553,53, 53,"R",7,"R",5
102553,55, 55,"R",3,"R",3
102553,56, 56,"R",1,"R",1
102553,57, 57,"R",4,"R",2
102553,58,999,"R",1284,"R",856
102553,90, 90,"R",22,"R",8
102553,99, 99,"R",1306,"R",864
102614, 2,  2,"R",621,"R",419
102614, 4,  4,"R",1,"R",1
102614, 6,  6,"R",15,"R",11
102614, 8,  8,"R",12,"R",10
102614, 9,  9,"R",1,"R",1
102614,12, 12,"R",4,"R",3
102614,13, 13,"R",5,"R",2
102614,15, 15,"R",2,"R",1
102614,16, 16,"R",3,"R",2
102614,17, 17,"R",4,"R",2
102614,19, 19,"R",1,"R",0
102614,20, 20,"R",1,"R",0
102614,21, 21,"R",1,"R",1
102614,22, 22,"R",1,"R",1
102614,24, 24,"R",1,"R",0
102614,25, 25,"R",2,"R",1
102614,26, 26,"R",2,"R",1
102614,27, 27,"R",2,"R",1
102614,29, 29,"R",2,"R",0
102614,32, 32,"R",3,"R",3
102614,35, 35,"R",1,"R",0
102614,36, 36,"R",5,"R",4
102614,37, 37,"R",2,"R",1
102614,39, 39,"R",2,"R",2
102614,40, 40,"R",1,"R",0
102614,41, 41,"R",2,"R",1
102614,42, 42,"R",2,"R",2
102614,45, 45,"R",1,"R",0
102614,46, 46,"R",2,"R",2
102614,47, 47,"R",1,"R",0
102614,48, 48,"R",11,"R",8
102614,49, 49,"R",1,"R",0
102614,51, 51,"R",6,"R",5
102614,53, 53,"R",31,"R",24
102614,55, 55,"R",2,"R",2
102614,56, 56,"R",5,"R",4
102614,57, 57,"R",1,"R",1
102614,58,999,"R",760,"R",516
102614,78, 78,"R",1,"R",0
102614,89,999,"R",1,"R",0
102614,90, 90,"R",9,"R",1
102614,99, 99,"R",770,"R",517
102632, 2,  2,"R",123,"R",72
102632, 4,  4,"R",1,"R",0
102632, 8,  8,"R",2,"R",2
102632,12, 12,"R",1,"R",1
102632,16, 16,"R",2,"R",0
102632,19, 19,"R",1,"R",1
102632,20, 20,"R",1,"R",1
102632,25, 25,"R",1,"R",1
102632,30, 30,"R",1,"R",1
102632,31, 31,"R",1,"R",0
102632,33, 33,"R",1,"R",1
102632,34, 34,"R",1,"R",1
102632,36, 36,"R",1,"R",1
102632,37, 37,"R",1,"R",1
102632,39, 39,"R",1,"R",0
102632,41, 41,"R",2,"R",1
102632,53, 53,"R",5,"R",3
102632,56, 56,"R",1,"R",0
102632,58,999,"R",147,"R",87
102632,90, 90,"R",1,"R",0
102632,99, 99,"R",148,"R",87
103741, 4,  4,"R",97,"R",39
103741,58,999,"R",97,"R",39
103741,99, 99,"R",97,"R",39
104151, 1,  1,"R",9,"R",9
104151, 2,  2,"R",14,"R",14
104151, 4,  4,"R",8611,"R",8228
104151, 5,  5,"R",11,"R",10
104151, 6,  6,"R",1308,"R",1247
104151, 8,  8,"R",223,"R",209
104151, 9,  9,"R",46,"R",42
104151,10, 10,"R",4,"R",3
104151,11, 11,"R",1,"R",1
104151,12, 12,"R",62,"R",59
104151,13, 13,"R",48,"R",46
104151,15, 15,"R",56,"R",55
104151,16, 16,"R",28,"R",27
104151,17, 17,"R",349,"R",330
104151,18, 18,"R",43,"R",39
104151,19, 19,"R",39,"R",38
104151,20, 20,"R",28,"R",28
104151,21, 21,"R",11,"R",11
104151,22, 22,"R",7,"R",6
104151,23, 23,"R",9,"R",8
104151,24, 24,"R",59,"R",54
104151,25, 25,"R",75,"R",66
104151,26, 26,"R",75,"R",71
104151,27, 27,"R",177,"R",171
104151,28, 28,"R",6,"R",6
104151,29, 29,"R",57,"R",53
104151,30, 30,"R",17,"R",16
104151,31, 31,"R",23,"R",23
104151,32, 32,"R",113,"R",110
104151,33, 33,"R",11,"R",11
104151,34, 34,"R",111,"R",104
104151,35, 35,"R",69,"R",66
104151,36, 36,"R",90,"R",85
104151,37, 37,"R",24,"R",22
104151,38, 38,"R",21,"R",20
104151,39, 39,"R",66,"R",63
104151,40, 40,"R",18,"R",18
104151,41, 41,"R",85,"R",81
104151,42, 42,"R",99,"R",93
104151,44, 44,"R",5,"R",5
104151,45, 45,"R",12,"R",12
104151,46, 46,"R",15,"R",15
104151,47, 47,"R",23,"R",23
104151,48, 48,"R",346,"R",328
104151,49, 49,"R",43,"R",39
104151,50, 50,"R",2,"R",2
104151,51, 51,"R",68,"R",64
104151,53, 53,"R",337,"R",318
104151,54, 54,"R",2,"R",2
104151,55, 55,"R",85,"R",80
104151,56, 56,"R",10,"R",10
104151,57, 57,"R",9,"R",9
104151,58,999,"R",13060,"R",12450
104151,66, 66,"R",5,"R",5
104151,72, 72,"R",3,"R",3
104151,89,999,"R",8,"R",8
104151,90, 90,"R",1034,"R",689
104151,99, 99,"R",14102,"R",13147
104160, 4,  4,"R",1254,"R",397
104160, 6,  6,"R",34,"Z",0
104160, 8,  8,"R",1,"Z",0
104160,15, 15,"R",1,"Z",0
104160,32, 32,"R",2,"Z",0
104160,35, 35,"R",1,"Z",0
104160,36, 36,"R",1,"Z",0
104160,39, 39,"R",2,"R",1
104160,41, 41,"R",1,"Z",0
104160,42, 42,"R",1,"Z",0
104160,46, 46,"R",1,"Z",0
104160,57, 57,"R",17,"R",1
104160,58,999,"R",1316,"R",399
104160,98, 98,"R",2,"A",
104160,99, 99,"R",1318,"R",399
104179, 1,  1,"R",10,"R",9
104179, 2,  2,"R",24,"R",22
104179, 4,  4,"R",4561,"R",4424
104179, 5,  5,"R",10,"R",6
104179, 6,  6,"R",1031,"R",995
104179, 8,  8,"R",295,"R",285
104179, 9,  9,"R",35,"R",31
104179,10, 10,"R",7,"R",5
104179,11, 11,"R",44,"R",21
104179,12, 12,"R",65,"R",52
104179,13, 13,"R",35,"R",30
104179,15, 15,"R",28,"R",26
104179,16, 16,"R",48,"R",44
104179,17, 17,"R",292,"R",275
104179,18, 18,"R",34,"R",31
104179,19, 19,"R",73,"R",62
104179,20, 20,"R",49,"R",46
104179,21, 21,"R",3,"R",2
104179,22, 22,"R",14,"R",9
104179,23, 23,"R",11,"R",9
104179,24, 24,"R",37,"R",34
104179,25, 25,"R",46,"R",42
104179,26, 26,"R",43,"R",38
104179,27, 27,"R",118,"R",114
104179,28, 28,"R",5,"R",4
104179,29, 29,"R",55,"R",52
104179,30, 30,"R",27,"R",25
104179,31, 31,"R",29,"R",29
104179,32, 32,"R",90,"R",87
104179,33, 33,"R",12,"R",12
104179,34, 34,"R",80,"R",72
104179,35, 35,"R",81,"R",78
104179,36, 36,"R",87,"R",77
104179,37, 37,"R",24,"R",15
104179,38, 38,"R",3,"R",2
104179,39, 39,"R",51,"R",41
104179,40, 40,"R",27,"R",20
104179,41, 41,"R",138,"R",134
104179,42, 42,"R",78,"R",63
104179,44, 44,"R",3,"R",3
104179,45, 45,"R",10,"R",9
104179,46, 46,"R",10,"R",9
104179,47, 47,"R",26,"R",21
104179,48, 48,"R",245,"R",220
104179,49, 49,"R",27,"R",21
104179,50, 50,"R",2,"R",2
104179,51, 51,"R",63,"R",57
104179,53, 53,"R",408,"R",395
104179,54, 54,"R",3,"R",1
104179,55, 55,"R",75,"R",71
104179,56, 56,"R",8,"R",8
104179,57, 57,"R",14,"R",13
104179,58,999,"R",8594,"R",8153
104179,60, 60,"R",1,"R",1
104179,66, 66,"R",1,"Z",0
104179,69, 69,"R",2,"R",2
104179,72, 72,"R",3,"R",1
104179,78, 78,"R",1,"R",1
104179,89,999,"R",8,"R",5
104179,90, 90,"R",556,"R",318
104179,99, 99,"R",9158,"R",8476
104346, 4,  4,"R",1778,"R",588
104346, 6,  6,"R",4,"R",4
104346,16, 16,"R",2,"R",2
104346,23, 23,"R",1,"R",1
104346,27, 27,"R",3,"R",1
104346,32, 32,"R",1,"R",1
104346,33, 33,"R",1,"R",1
104346,35, 35,"R",1,"R",1
104346,36, 36,"R",1,"R",1
104346,48, 48,"R",3,"R",2
104346,53, 53,"R",1,"R",0
104346,58,999,"R",1796,"R",602
104346,90, 90,"R",15,"R",7
104346,98, 98,"R",18,"A",
104346,99, 99,"R",1829,"R",609
104425, 1,  1,"R",3,"R",1
104425, 4,  4,"R",663,"R",438
104425, 6,  6,"R",6,"R",0
104425, 8,  8,"R",1,"R",0
104425,12, 12,"R",6,"R",0
104425,13, 13,"R",4,"R",0
104425,15, 15,"R",1,"R",0
104425,16, 16,"R",1,"R",1
104425,18, 18,"R",1,"R",0
104425,20, 20,"R",2,"R",0
104425,24, 24,"R",1,"R",0
104425,29, 29,"R",1,"R",0
104425,30, 30,"R",2,"R",2
104425,31, 31,"R",1,"R",0
104425,32, 32,"R",4,"R",3
104425,34, 34,"R",2,"R",0
104425,36, 36,"R",1,"R",0
104425,37, 37,"R",7,"R",0
104425,39, 39,"R",2,"R",0
104425,40, 40,"R",1,"R",1
104425,41, 41,"R",1,"R",0
104425,44, 44,"R",1,"R",1
104425,47, 47,"R",1,"R",0
104425,48, 48,"R",6,"R",1
104425,49, 49,"R",1,"R",1
104425,51, 51,"R",2,"R",0
104425,53, 53,"R",5,"R",2
104425,57, 57,"R",3,"R",3
104425,58,999,"R",730,"R",454
104425,90, 90,"R",40,"R",21
104425,99, 99,"R",770,"R",475
104443, 4,  4,"R",46,"R",16
104443,58,999,"R",46,"R",16
104443,99, 99,"R",46,"R",16
104568, 4,  4,"R",293,"R",93
104568,58,999,"R",293,"R",93
104568,99, 99,"R",293,"R",93
104577, 2,  2,"R",2,"R",2
104577, 4,  4,"R",796,"R",480
104577, 6,  6,"R",3,"R",3
104577, 8,  8,"R",1,"R",1
104577,12, 12,"R",1,"Z",0
104577,13, 13,"R",1,"R",1
104577,16, 16,"R",1,"Z",0
104577,17, 17,"R",2,"R",2
104577,18, 18,"R",1,"R",1
104577,21, 21,"R",1,"Z",0
104577,29, 29,"R",1,"R",1
104577,35, 35,"R",11,"R",10
104577,36, 36,"R",1,"Z",0
104577,41, 41,"R",1,"R",1
104577,48, 48,"R",11,"R",11
104577,49, 49,"R",13,"R",13
104577,51, 51,"R",1,"R",1
104577,53, 53,"R",1,"R",1
104577,58,999,"R",849,"R",528
104577,90, 90,"R",35,"R",24
104577,99, 99,"R",884,"R",552
104586, 2,  2,"R",6,"R",6
104586, 4,  4,"R",221,"R",220
104586, 5,  5,"R",2,"R",2
104586, 6,  6,"R",127,"R",118
104586, 8,  8,"R",62,"R",57
104586, 9,  9,"R",6,"R",4
104586,10, 10,"R",2,"R",2
104586,11, 11,"R",1,"R",1
104586,12, 12,"R",10,"R",10
104586,13, 13,"R",3,"R",3
104586,15, 15,"R",28,"R",28
104586,16, 16,"R",11,"R",11
104586,17, 17,"R",13,"R",12
104586,18, 18,"R",5,"R",5
104586,19, 19,"R",2,"R",0
104586,20, 20,"R",3,"R",3
104586,21, 21,"R",4,"R",4
104586,22, 22,"R",4,"R",4
104586,23, 23,"R",1,"R",1
104586,24, 24,"R",9,"R",9
104586,25, 25,"R",8,"R",8
104586,26, 26,"R",6,"R",6
104586,27, 27,"R",9,"R",9
104586,29, 29,"R",2,"R",1
104586,30, 30,"R",6,"R",6
104586,31, 31,"R",1,"R",1
104586,32, 32,"R",25,"R",24
104586,33, 33,"R",5,"R",5
104586,34, 34,"R",12,"R",12
104586,35, 35,"R",3,"R",3
104586,36, 36,"R",14,"R",12
104586,37, 37,"R",12,"R",10
104586,39, 39,"R",3,"R",3
104586,40, 40,"R",3,"R",3
104586,41, 41,"R",14,"R",13
104586,42, 42,"R",9,"R",7
104586,44, 44,"R",1,"R",1
104586,45, 45,"R",2,"R",2
104586,46, 46,"R",2,"R",2
104586,47, 47,"R",5,"R",5
104586,48, 48,"R",52,"R",47
104586,49, 49,"R",9,"R",8
104586,50, 50,"R",2,"R",2
104586,51, 51,"R",5,"R",4
104586,53, 53,"R",60,"R",56
104586,55, 55,"R",6,"R",5
104586,56, 56,"R",2,"R",1
104586,57, 57,"R",5,"R",5
104586,58,999,"R",803,"R",761
104586,90, 90,"R",30,"R",27
104586,99, 99,"R",833,"R",788
104708, 4,  4,"R",2265,"R",1515
104708,57, 57,"R",22,"R",7
104708,58,999,"R",2287,"R",1522
104708,99, 99,"R",2287,"R",1522
104717, 1,  1,"R",15,"R",1
104717, 2,  2,"R",32,"R",27
104717, 4,  4,"R",2197,"R",1879
104717, 5,  5,"R",40,"R",15
104717, 6,  6,"R",1465,"R",1285
104717, 8,  8,"R",491,"R",437
104717, 9,  9,"R",11,"R",5
104717,10, 10,"R",4,"R",3
104717,11, 11,"R",2,"R",0
104717,12, 12,"R",62,"R",18
104717,13, 13,"R",70,"R",22
104717,15, 15,"R",218,"R",195
104717,16, 16,"R",116,"R",100
104717,17, 17,"R",199,"R",173
104717,18, 18,"R",64,"R",46
104717,19, 19,"R",46,"R",36
104717,20, 20,"R",37,"R",30
104717,21, 21,"R",24,"R",14
104717,22, 22,"R",26,"R",4
104717,23, 23,"R",4,"R",2
104717,24, 24,"R",32,"R",14
104717,25, 25,"R",13,"R",5
104717,26, 26,"R",99,"R",78
104717,27, 27,"R",357,"R",323
104717,28, 28,"R",4,"R",1
104717,29, 29,"R",59,"R",41
104717,30, 30,"R",86,"R",78
104717,31, 31,"R",88,"R",77
104717,32, 32,"R",138,"R",91
104717,33, 33,"R",6,"R",3
104717,34, 34,"R",21,"R",7
104717,35, 35,"R",105,"R",89
104717,36, 36,"R",65,"R",18
104717,37, 37,"R",57,"R",15
104717,38, 38,"R",44,"R",38
104717,39, 39,"R",128,"R",88
104717,40, 40,"R",30,"R",9
104717,41, 41,"R",206,"R",179
104717,42, 42,"R",56,"R",23
104717,45, 45,"R",32,"R",3
104717,46, 46,"R",87,"R",83
104717,47, 47,"R",39,"R",12
104717,48, 48,"R",294,"R",145
104717,49, 49,"R",38,"R",27
104717,50, 50,"R",3,"R",1
104717,51, 51,"R",55,"R",19
104717,53, 53,"R",668,"R",560
104717,54, 54,"R",6,"R",1
104717,55, 55,"R",152,"R",135
104717,56, 56,"R",10,"R",8
104717,57, 57,"R",4,"R",3
104717,58,999,"R",8105,"R",6466
104717,90, 90,"R",49,"R",28
104717,99, 99,"R",8154,"R",6494
105145, 4,  4,"R",450,"R",256
105145,57, 57,"R",7,"R",2
105145,58,999,"R",457,"R",258
105145,99, 99,"R",457,"R",258
105154, 4,  4,"R",2254,"R",1420
105154, 5,  5,"R",1,"R",0
105154, 6,  6,"R",4,"R",2
105154, 8,  8,"R",1,"R",1
105154,15, 15,"R",1,"R",0
105154,19, 19,"R",1,"R",1
105154,24, 24,"R",2,"R",0
105154,26, 26,"R",1,"R",0
105154,27, 27,"R",2,"R",2
105154,29, 29,"R",1,"R",0
105154,30, 30,"R",1,"R",1
105154,32, 32,"R",3,"R",3
105154,34, 34,"R",1,"R",0
105154,35, 35,"R",2,"R",2
105154,41, 41,"R",3,"R",1
105154,46, 46,"R",1,"R",0
105154,48, 48,"R",5,"R",1
105154,49, 49,"R",2,"R",1
105154,51, 51,"R",1,"R",0
105154,55, 55,"R",1,"R",0
105154,57, 57,"R",38,"R",15
105154,58,999,"R",2326,"R",1450
105154,90, 90,"R",4,"R",0
105154,98, 98,"R",2,"A",
105154,99, 99,"R",2332,"R",1450
105206, 4,  4,"R",510,"R",134
105206, 6,  6,"R",10,"R",2
105206, 8,  8,"R",1,"R",1
105206,22, 22,"R",1,"R",0
105206,32, 32,"R",18,"R",5
105206,48, 48,"R",2,"Z",0
105206,49, 49,"R",20,"R",3
105206,53, 53,"R",1,"R",1
105206,58,999,"R",563,"R",146
105206,99, 99,"R",563,"R",146
105297, 4,  4,"R",127,"R",76
105297, 6,  6,"R",1,"R",1
105297, 8,  8,"R",1,"R",0
105297,35, 35,"R",10,"R",4
105297,49, 49,"R",1,"R",0
105297,58,999,"R",140,"R",81
105297,99, 99,"R",140,"R",81
105330, 1,  1,"R",1,"R",1
105330, 2,  2,"R",40,"R",34
105330, 4,  4,"R",4343,"R",4131
105330, 5,  5,"R",5,"R",4
105330, 6,  6,"R",350,"R",336
105330, 8,  8,"R",128,"R",121
105330, 9,  9,"R",1,"R",1
105330,12, 12,"R",2,"R",0
105330,13, 13,"R",5,"R",3
105330,15, 15,"R",55,"R",55
105330,16, 16,"R",20,"R",20
105330,17, 17,"R",17,"R",15
105330,18, 18,"R",7,"R",7
105330,19, 19,"R",2,"R",1
105330,20, 20,"R",2,"R",2
105330,21, 21,"R",1,"R",1
105330,22, 22,"R",3,"R",2
105330,23, 23,"R",1,"R",0
105330,24, 24,"R",3,"R",2
105330,26, 26,"R",3,"R",2
105330,27, 27,"R",11,"R",10
105330,28, 28,"R",1,"R",0
105330,29, 29,"R",2,"R",2
105330,30, 30,"R",22,"R",22
105330,31, 31,"R",2,"R",2
105330,32, 32,"R",95,"R",90
105330,33, 33,"R",5,"R",5
105330,34, 34,"R",2,"R",2
105330,35, 35,"R",89,"R",83
105330,36, 36,"R",3,"R",3
105330,37, 37,"R",3,"R",3
105330,39, 39,"R",4,"R",3
105330,40, 40,"R",4,"R",4
105330,41, 41,"R",35,"R",33
105330,42, 42,"R",7,"R",4
105330,46, 46,"R",5,"R",3
105330,47, 47,"R",1,"R",0
105330,48, 48,"R",52,"R",51
105330,49, 49,"R",15,"R",13
105330,50, 50,"R",1,"R",0
105330,51, 51,"R",2,"R",2
105330,53, 53,"R",63,"R",61
105330,55, 55,"R",3,"R",3
105330,56, 56,"R",2,"R",2
105330,58,999,"R",5418,"R",5139
105330,90, 90,"R",55,"R",14
105330,99, 99,"R",5473,"R",5153
105349, 4,  4,"R",106,"R",24
105349,58,999,"R",106,"R",24
105349,99, 99,"R",106,"R",24
105428, 4,  4,"R",1252,"R",766
105428,57, 57,"R",25,"R",8
105428,58,999,"R",1277,"R",774
105428,99, 99,"R",1277,"R",774
105525, 1,  1,"R",2,"Z",0
105525, 2,  2,"R",2,"R",1
105525, 4,  4,"R",3434,"R",1559
105525, 5,  5,"R",3,"Z",0
105525, 6,  6,"R",25,"R",6
105525, 8,  8,"R",13,"R",4
105525, 9,  9,"R",4,"Z",0
105525,12, 12,"R",19,"R",1
105525,13, 13,"R",11,"Z",0
105525,15, 15,"R",5,"R",3
105525,16, 16,"R",5,"R",3
105525,17, 17,"R",7,"R",2
105525,18, 18,"R",2,"R",1
105525,19, 19,"R",2,"R",1
105525,20, 20,"R",2,"R",1
105525,22, 22,"R",9,"R",2
105525,25, 25,"R",2,"Z",0
105525,26, 26,"R",2,"Z",0
105525,27, 27,"R",4,"R",2
105525,29, 29,"R",1,"Z",0
105525,30, 30,"R",1,"R",1
105525,32, 32,"R",11,"R",5
105525,33, 33,"R",1,"Z",0
105525,35, 35,"R",15,"R",11
105525,36, 36,"R",5,"R",2
105525,37, 37,"R",5,"Z",0
105525,39, 39,"R",4,"R",3
105525,40, 40,"R",1,"Z",0
105525,41, 41,"R",2,"Z",0
105525,42, 42,"R",4,"R",1
105525,44, 44,"R",1,"Z",0
105525,47, 47,"R",6,"Z",0
105525,48, 48,"R",32,"R",8
105525,49, 49,"R",6,"R",2
105525,51, 51,"R",3,"Z",0
105525,53, 53,"R",7,"R",2
105525,55, 55,"R",2,"R",1
105525,58,999,"R",3660,"R",1622
105525,66, 66,"R",1,"Z",0
105525,89,999,"R",1,"Z",0
105525,90, 90,"R",11,"R",6
105525,98, 98,"R",58,"A",
105525,99, 99,"R",3730,"R",1628
105659, 2,  2,"R",1,"R",1
105659, 4,  4,"R",285,"R",86
105659, 6,  6,"R",1,"R",1
105659,35, 35,"R",1,"R",1
105659,48, 48,"R",2,"R",0
105659,58,999,"R",290,"R",89
105659,99, 99,"R",290,"R",89
105668, 1,  1,"R",8,"R",0
105668, 2,  2,"R",4,"R",0
105668, 4,  4,"R",660,"R",153
105668, 5,  5,"R",10,"R",2
105668, 6,  6,"R",20,"R",1
105668, 8,  8,"R",7,"R",1
105668,10, 10,"R",2,"R",0
105668,12, 12,"R",45,"R",1
105668,13, 13,"R",13,"R",2
105668,16, 16,"R",1,"R",0
105668,17, 17,"R",24,"R",3
105668,18, 18,"R",6,"R",1
105668,19, 19,"R",4,"R",1
105668,20, 20,"R",7,"R",1
105668,21, 21,"R",5,"R",0
105668,22, 22,"R",11,"R",3
105668,23, 23,"R",2,"R",0
105668,24, 24,"R",10,"R",0
105668,26, 26,"R",18,"R",9
105668,27, 27,"R",4,"R",0
105668,28, 28,"R",5,"R",0
105668,29, 29,"R",18,"R",1
105668,31, 31,"R",2,"R",0
105668,32, 32,"R",3,"R",0
105668,33, 33,"R",2,"R",0
105668,34, 34,"R",4,"R",0
105668,35, 35,"R",3,"R",0
105668,36, 36,"R",10,"R",1
105668,37, 37,"R",14,"R",1
105668,38, 38,"R",1,"R",0
105668,39, 39,"R",15,"R",1
105668,40, 40,"R",6,"R",0
105668,41, 41,"R",6,"R",0
105668,42, 42,"R",17,"R",3
105668,44, 44,"R",1,"R",0
105668,45, 45,"R",7,"R",0
105668,46, 46,"R",1,"R",0
105668,47, 47,"R",9,"R",3
105668,48, 48,"R",58,"R",1
105668,49, 49,"R",13,"R",2
105668,51, 51,"R",11,"R",1
105668,54, 54,"R",1,"R",0
105668,55, 55,"R",7,"R",0
105668,56, 56,"R",1,"R",0
105668,57, 57,"R",20,"R",2
105668,58,999,"R",1096,"R",194
105668,90, 90,"R",45,"R",8
105668,98, 98,"R",16,"A",
105668,99, 99,"R",1157,"R",202
105747, 4,  4,"R",803,"R",496
105747,57, 57,"R",13,"R",6
105747,58,999,"R",816,"R",502
105747,99, 99,"R",816,"R",502
105792, 4,  4,"R",666,"R",443
105792, 8,  8,"R",1,"R",1
105792,39, 39,"R",1,"R",1
105792,57, 57,"R",12,"R",7
105792,58,999,"R",680,"R",452
105792,99, 99,"R",680,"R",452
106148, 4,  4,"R",803,"R",447
106148, 6,  6,"R",6,"R",6
106148, 8,  8,"R",4,"R",4
106148,12, 12,"R",2,"Z",0
106148,15, 15,"R",1,"R",1
106148,16, 16,"R",1,"R",1
106148,17, 17,"R",1,"Z",0
106148,18, 18,"R",1,"Z",0
106148,24, 24,"R",1,"R",1
106148,27, 27,"R",1,"R",1
106148,28, 28,"R",1,"R",1
106148,29, 29,"R",1,"R",1
106148,32, 32,"R",1,"R",1
106148,35, 35,"R",1,"R",1
106148,36, 36,"R",1,"Z",0
106148,38, 38,"R",1,"Z",0
106148,40, 40,"R",1,"Z",0
106148,41, 41,"R",1,"R",1
106148,42, 42,"R",1,"R",1
106148,48, 48,"R",5,"R",4
106148,49, 49,"R",6,"R",3
106148,58,999,"R",841,"R",474
106148,90, 90,"R",7,"R",5
106148,99, 99,"R",848,"R",479
106245, 2,  2,"R",1,"R",1
106245, 5,  5,"R",433,"R",339
106245, 8,  8,"R",1,"R",1
106245,12, 12,"R",2,"R",2
106245,17, 17,"R",2,"R",2
106245,22, 22,"R",1,"R",1
106245,29, 29,"R",6,"R",5
106245,36, 36,"R",1,"R",1
106245,39, 39,"R",2,"R",2
106245,41, 41,"R",1,"R",1
106245,42, 42,"R",1,"R",1
106245,47, 47,"R",2,"R",2
106245,48, 48,"R",18,"R",18
106245,57, 57,"R",1,"R",0
106245,58,999,"R",472,"R",376
106245,72, 72,"R",3,"R",3
106245,89,999,"R",3,"R",3
106245,90, 90,"R",3,"R",1
106245,99, 99,"R",478,"R",380
106306, 5,  5,"R",58,"R",54
106306, 6,  6,"R",1,"R",0
106306,22, 22,"R",1,"R",1
106306,32, 32,"R",1,"R",0
106306,58,999,"R",61,"R",55
106306,99, 99,"R",61,"R",55
106397, 1,  1,"R",3,"R",3
106397, 4,  4,"R",6,"R",6
106397, 5,  5,"R",2965,"R",2949
106397, 6,  6,"R",31,"R",31
106397, 8,  8,"R",24,"R",24
106397, 9,  9,"R",2,"R",2
106397,12, 12,"R",15,"R",14
106397,13, 13,"R",14,"R",14
106397,15, 15,"R",3,"R",3
106397,16, 16,"R",3,"R",3
106397,17, 17,"R",88,"R",88
106397,18, 18,"R",2,"R",2
106397,19, 19,"R",7,"R",7
106397,20, 20,"R",236,"R",236
106397,21, 21,"R",3,"R",3
106397,22, 22,"R",83,"R",83
106397,24, 24,"R",1,"R",1
106397,25, 25,"R",1,"R",1
106397,26, 26,"R",9,"R",9
106397,27, 27,"R",2,"R",2
106397,28, 28,"R",14,"R",14
106397,29, 29,"R",450,"R",450
106397,30, 30,"R",2,"R",2
106397,31, 31,"R",7,"R",7
106397,32, 32,"R",5,"R",5
106397,34, 34,"R",4,"R",4
106397,35, 35,"R",1,"R",1
106397,36, 36,"R",4,"R",4
106397,37, 37,"R",7,"R",7
106397,39, 39,"R",4,"R",3
106397,40, 40,"R",242,"R",242
106397,41, 41,"R",1,"R",1
106397,42, 42,"R",1,"R",1
106397,45, 45,"R",2,"R",2
106397,47, 47,"R",74,"R",74
106397,48, 48,"R",1959,"R",1959
106397,49, 49,"R",3,"R",2
106397,50, 50,"R",1,"R",1
106397,51, 51,"R",5,"R",4
106397,53, 53,"R",3,"R",3
106397,55, 55,"R",3,"R",3
106397,57, 57,"R",2,"R",2
106397,58,999,"R",6292,"R",6272
106397,90, 90,"R",45,"R",38
106397,99, 99,"R",6337,"R",6310
106412, 1,  1,"R",1,"R",1
106412, 4,  4,"R",1,"R",1
106412, 5,  5,"R",277,"R",248
106412, 6,  6,"R",6,"R",6
106412, 8,  8,"R",2,"R",2
106412,12, 12,"R",3,"R",3
106412,13, 13,"R",5,"R",4
106412,17, 17,"R",20,"R",18
106412,19, 19,"R",1,"R",0
106412,20, 20,"R",1,"R",1
